longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,bedrooms_per_room,population_per_household,households_per_population,ocean_1H_OCEAN,ocean_INLAND,ocean_ISLAND,ocean_NEAR_BAY,ocean_NEAR_OCEAN,median_house_value_log
-118.31,34.06,24.0,1336.0,453.0,1268.0,426.0,2.8202,500001.0,<1H OCEAN,0.33907185628742514,2.976525821596244,0.3359621451104101,True,False,False,False,False,13.122367377396328
-118.31,34.06,47.0,3038.0,1533.0,4225.0,1472.0,1.6725,187500.0,<1H OCEAN,0.5046082949308756,2.870244565217391,0.3484023668639053,True,False,False,False,False,12.141539457711714
-118.31,34.06,34.0,1848.0,667.0,1351.0,589.0,2.0547,410000.0,<1H OCEAN,0.36093073593073594,2.293718166383701,0.4359733530717987,True,False,False,False,False,12.923914877701906
-118.31,34.06,52.0,2124.0,756.0,1920.0,756.0,2.1435,328900.0,<1H OCEAN,0.3559322033898305,2.5396825396825395,0.39375,True,False,False,False,False,12.70351207261035
-118.31,34.06,31.0,2827.0,1084.0,3107.0,993.0,2.0278,360000.0,<1H OCEAN,0.3834453484258932,3.1289023162134946,0.3196009011908594,True,False,False,False,False,12.793862088206213
-118.31,34.06,14.0,1559.0,646.0,1639.0,567.0,1.9949,380000.0,<1H OCEAN,0.4143681847338037,2.890652557319224,0.34594264795607077,True,False,False,False,False,12.847929163278053
-118.32,34.05,42.0,3292.0,713.0,2224.0,674.0,3.5517,291500.0,<1H OCEAN,0.21658566221142161,3.2997032640949553,0.30305755395683454,True,False,False,False,False,12.582798715298532
-118.32,34.06,43.0,2808.0,584.0,1654.0,569.0,4.125,436800.0,<1H OCEAN,0.20797720797720798,2.906854130052724,0.34401451027811364,True,False,False,False,False,12.9872329927875
-118.32,34.06,36.0,3239.0,722.0,1383.0,612.0,4.5918,337000.0,<1H OCEAN,0.2229083050324174,2.2598039215686274,0.44251626898047725,True,False,False,False,False,12.727841176689147
-118.33,34.06,52.0,1368.0,231.0,737.0,248.0,8.3617,433800.0,<1H OCEAN,0.16885964912280702,2.971774193548387,0.33649932157394846,True,False,False,False,False,12.980341182582029
-118.33,34.05,48.0,2405.0,527.0,1868.0,502.0,3.375,257800.0,<1H OCEAN,0.21912681912681914,3.7211155378486054,0.26873661670235544,True,False,False,False,False,12.459943248455652
-118.33,34.05,44.0,1574.0,390.0,1323.0,404.0,2.5284,226300.0,<1H OCEAN,0.24777636594663277,3.2747524752475248,0.30536659108087677,True,False,False,False,False,12.329621250524813
-118.33,34.05,45.0,1707.0,519.0,1446.0,466.0,2.1736,171300.0,<1H OCEAN,0.30404217926186294,3.1030042918454934,0.32226832641770403,True,False,False,False,False,12.051177522006789
-118.32,34.05,50.0,1389.0,364.0,976.0,302.0,1.5882,327300.0,<1H OCEAN,0.26205903527717783,3.2317880794701987,0.3094262295081967,True,False,False,False,False,12.698635515785552
-118.32,34.05,42.0,3343.0,1183.0,3480.0,1146.0,1.9923,250000.0,<1H OCEAN,0.35387376607837273,3.0366492146596857,0.3293103448275862,True,False,False,False,False,12.429220196836383
-118.31,34.05,35.0,1692.0,423.0,1578.0,406.0,2.5313,305800.0,<1H OCEAN,0.25,3.8866995073891624,0.2572877059569075,True,False,False,False,False,12.630689842582935
-118.31,34.05,40.0,1667.0,365.0,1161.0,384.0,3.1406,417600.0,<1H OCEAN,0.21895620875824834,3.0234375,0.330749354005168,True,False,False,False,False,12.942281710183714
-118.3,34.05,44.0,1612.0,650.0,2028.0,593.0,1.9152,115600.0,<1H OCEAN,0.4032258064516129,3.4198988195615514,0.29240631163708086,True,False,False,False,False,11.65789988570203
-118.3,34.05,42.0,1476.0,610.0,1605.0,545.0,1.721,214300.0,<1H OCEAN,0.4132791327913279,2.944954128440367,0.3395638629283489,True,False,False,False,False,12.275136847806356
-118.31,34.05,42.0,443.0,223.0,582.0,223.0,2.2937,350000.0,<1H OCEAN,0.5033860045146726,2.609865470852018,0.38316151202749144,True,False,False,False,False,12.765691290604371
-118.3,34.05,46.0,1386.0,457.0,1845.0,485.0,2.1414,157700.0,<1H OCEAN,0.3297258297258297,3.804123711340206,0.26287262872628725,True,False,False,False,False,11.968456114085114
-118.3,34.05,31.0,1744.0,720.0,2034.0,633.0,2.2684,193800.0,<1H OCEAN,0.41284403669724773,3.213270142180095,0.3112094395280236,True,False,False,False,False,12.174587138384211
-118.29,34.05,30.0,1417.0,589.0,1615.0,540.0,1.3867,193800.0,<1H OCEAN,0.41566690190543404,2.990740740740741,0.33436532507739936,True,False,False,False,False,12.174587138384211
-118.29,34.05,34.0,1102.0,0.0,1325.0,439.0,1.5972,168800.0,<1H OCEAN,0.0,3.0182232346241458,0.33132075471698114,True,False,False,False,False,12.036475785297062
-118.3,34.05,36.0,1723.0,569.0,1664.0,501.0,1.9323,161100.0,<1H OCEAN,0.3302379570516541,3.3213572854291415,0.3010817307692308,True,False,False,False,False,11.989786776470444
-118.3,34.05,34.0,1453.0,588.0,1987.0,589.0,2.096,187500.0,<1H OCEAN,0.40467997247075016,3.3735144312393888,0.2964267740312028,True,False,False,False,False,12.141539457711714
-118.29,34.05,18.0,3585.0,1661.0,5229.0,1534.0,1.847,250000.0,<1H OCEAN,0.46331938633193864,3.408735332464146,0.2933639319181488,True,False,False,False,False,12.429220196836383
-118.29,34.05,11.0,677.0,370.0,1143.0,341.0,2.3864,350000.0,<1H OCEAN,0.5465288035450517,3.3519061583577714,0.2983377077865267,True,False,False,False,False,12.765691290604371
-118.29,34.05,31.0,2818.0,1252.0,4126.0,1200.0,2.053,229200.0,<1H OCEAN,0.44428672817601134,3.4383333333333335,0.290838584585555,True,False,False,False,False,12.342354626814949
-118.35,34.08,52.0,1801.0,313.0,714.0,293.0,4.6838,479000.0,<1H OCEAN,0.17379233759022766,2.4368600682593855,0.4103641456582633,True,False,False,False,False,13.079457964073546
-118.35,34.07,52.0,2497.0,406.0,1030.0,412.0,4.89,500001.0,<1H OCEAN,0.16259511413696437,2.5,0.4,True,False,False,False,False,13.122367377396328
-118.35,34.07,52.0,2315.0,356.0,894.0,345.0,4.1328,500001.0,<1H OCEAN,0.15377969762419005,2.591304347826087,0.3859060402684564,True,False,False,False,False,13.122367377396328
-118.34,34.07,52.0,2066.0,319.0,981.0,297.0,5.8632,450000.0,<1H OCEAN,0.15440464666021297,3.303030303030303,0.30275229357798167,True,False,False,False,False,13.017005083966255
-118.34,34.08,52.0,1421.0,163.0,495.0,167.0,10.586,500001.0,<1H OCEAN,0.11470795214637579,2.964071856287425,0.3373737373737374,True,False,False,False,False,13.122367377396328
-118.34,34.08,52.0,1721.0,195.0,688.0,196.0,15.0001,500001.0,<1H OCEAN,0.11330621731551424,3.510204081632653,0.28488372093023256,True,False,False,False,False,13.122367377396328
-118.34,34.07,52.0,1621.0,284.0,588.0,272.0,6.2223,500001.0,<1H OCEAN,0.17520049352251696,2.161764705882353,0.46258503401360546,True,False,False,False,False,13.122367377396328
-118.34,34.07,52.0,3421.0,598.0,1203.0,564.0,4.1618,500001.0,<1H OCEAN,0.17480268927214265,2.132978723404255,0.4688279301745636,True,False,False,False,False,13.122367377396328
-118.34,34.08,52.0,2756.0,542.0,971.0,510.0,5.5871,500001.0,<1H OCEAN,0.19666182873730043,1.9039215686274509,0.525231719876416,True,False,False,False,False,13.122367377396328
-118.35,34.08,52.0,2877.0,721.0,1186.0,704.0,3.2645,175000.0,<1H OCEAN,0.25060827250608275,1.6846590909090908,0.5935919055649241,True,False,False,False,False,12.07254696717504
-118.36,34.08,52.0,2373.0,601.0,1135.0,576.0,3.1765,225000.0,<1H OCEAN,0.2532659081331648,1.9704861111111112,0.507488986784141,True,False,False,False,False,12.323860125621126
-118.36,34.08,52.0,1902.0,488.0,848.0,478.0,2.9621,175000.0,<1H OCEAN,0.2565720294426919,1.7740585774058577,0.5636792452830188,True,False,False,False,False,12.07254696717504
-118.35,34.07,48.0,890.0,255.0,434.0,232.0,3.6111,450000.0,<1H OCEAN,0.28651685393258425,1.8706896551724137,0.5345622119815668,True,False,False,False,False,13.017005083966255
-118.35,34.07,45.0,7803.0,2154.0,3359.0,2041.0,3.3594,287500.0,<1H OCEAN,0.2760476739715494,1.6457618814306711,0.6076213158678178,True,False,False,False,False,12.568981617474362
-118.35,34.07,46.0,1651.0,410.0,512.0,397.0,4.0179,350000.0,<1H OCEAN,0.2483343428225318,1.2896725440806045,0.775390625,True,False,False,False,False,12.765691290604371
-118.35,34.07,45.0,3312.0,880.0,1157.0,809.0,3.5719,500001.0,<1H OCEAN,0.26570048309178745,1.4301606922126082,0.6992221261884183,True,False,False,False,False,13.122367377396328
-118.36,34.07,40.0,1821.0,447.0,777.0,441.0,2.3375,355200.0,<1H OCEAN,0.24546952224052718,1.7619047619047619,0.5675675675675675,True,False,False,False,False,12.780439105411505
-118.36,34.07,48.0,1740.0,360.0,748.0,357.0,4.7019,411100.0,<1H OCEAN,0.20689655172413793,2.0952380952380953,0.4772727272727273,True,False,False,False,False,12.926594205381187
-118.37,34.07,50.0,2519.0,0.0,1117.0,516.0,4.3667,405600.0,<1H OCEAN,0.0,2.1647286821705425,0.4619516562220233,True,False,False,False,False,12.913125196739307
-118.36,34.07,52.0,2046.0,451.0,944.0,435.0,3.4265,456900.0,<1H OCEAN,0.22043010752688172,2.170114942528736,0.4608050847457627,True,False,False,False,False,13.032222016211694
-118.37,34.07,52.0,2203.0,437.0,899.0,384.0,4.25,486900.0,<1H OCEAN,0.19836586472991374,2.3411458333333335,0.4271412680756396,True,False,False,False,False,13.0958160959785
-118.37,34.07,52.0,2195.0,435.0,884.0,432.0,5.24,486400.0,<1H OCEAN,0.19817767653758542,2.0462962962962963,0.48868778280542985,True,False,False,False,False,13.094788665553034
-118.37,34.07,44.0,2703.0,663.0,1045.0,619.0,3.201,287500.0,<1H OCEAN,0.24528301886792453,1.6882067851373181,0.5923444976076555,True,False,False,False,False,12.568981617474362
-118.37,34.07,39.0,2309.0,526.0,870.0,546.0,3.1677,453400.0,<1H OCEAN,0.2278042442615851,1.5934065934065933,0.6275862068965518,True,False,False,False,False,13.024532222611139
-118.37,34.07,52.0,1084.0,247.0,468.0,255.0,3.4286,474300.0,<1H OCEAN,0.22785977859778597,1.8352941176470587,0.5448717948717948,True,False,False,False,False,13.06959742023368
-118.38,34.08,25.0,4625.0,1307.0,1739.0,1191.0,3.3989,485000.0,<1H OCEAN,0.2825945945945946,1.4601175482787574,0.6848763657274296,True,False,False,False,False,13.091906231773164
-118.38,34.07,16.0,4814.0,1381.0,1897.0,1209.0,3.3725,375000.0,<1H OCEAN,0.28687162442874947,1.5690653432588917,0.6373220875065894,True,False,False,False,False,12.834683971615659
-118.38,34.07,21.0,3653.0,956.0,1510.0,890.0,3.5573,500001.0,<1H OCEAN,0.2617027101012866,1.696629213483146,0.5894039735099338,True,False,False,False,False,13.122367377396328
-118.34,34.07,52.0,3175.0,1057.0,1594.0,997.0,3.1766,225000.0,<1H OCEAN,0.33291338582677166,1.5987963891675026,0.6254705144291092,True,False,False,False,False,12.323860125621126
-118.35,34.06,52.0,3446.0,1360.0,1768.0,1245.0,2.4722,500001.0,<1H OCEAN,0.3946604759141033,1.4200803212851405,0.704185520361991,True,False,False,False,False,13.122367377396328
-118.34,34.06,52.0,1314.0,170.0,629.0,214.0,7.1669,500001.0,<1H OCEAN,0.1293759512937595,2.939252336448598,0.34022257551669316,True,False,False,False,False,13.122367377396328
-118.34,34.05,52.0,2530.0,458.0,1122.0,449.0,3.9167,321600.0,<1H OCEAN,0.18102766798418973,2.4988864142538976,0.4001782531194296,True,False,False,False,False,12.68106692573485
-118.34,34.06,52.0,2069.0,417.0,826.0,377.0,3.5481,396000.0,<1H OCEAN,0.2015466408893185,2.1909814323607426,0.45641646489104115,True,False,False,False,False,12.889172015485954
-118.34,34.06,52.0,1482.0,336.0,768.0,300.0,3.7167,327300.0,<1H OCEAN,0.22672064777327935,2.56,0.390625,True,False,False,False,False,12.698635515785552
-118.35,34.06,52.0,2837.0,602.0,1164.0,551.0,3.2411,250000.0,<1H OCEAN,0.212195981670779,2.1125226860254083,0.4733676975945017,True,False,False,False,False,12.429220196836383
-118.35,34.06,48.0,1354.0,279.0,716.0,309.0,3.7167,385000.0,<1H OCEAN,0.20605612998522896,2.3171521035598706,0.43156424581005587,True,False,False,False,False,12.861001210669146
-118.35,34.06,52.0,1368.0,322.0,617.0,303.0,5.3819,440900.0,<1H OCEAN,0.23538011695906433,2.036303630363036,0.49108589951377635,True,False,False,False,False,12.996575639431459
-118.35,34.05,33.0,2880.0,836.0,1416.0,736.0,2.6781,328800.0,<1H OCEAN,0.2902777777777778,1.923913043478261,0.519774011299435,True,False,False,False,False,12.703207983522068
-118.35,34.06,48.0,3551.0,826.0,1601.0,827.0,3.2279,400000.0,<1H OCEAN,0.23261053224443817,1.935912938331318,0.5165521549031855,True,False,False,False,False,12.899222326086994
-118.36,34.06,39.0,2810.0,670.0,1109.0,624.0,3.25,355000.0,<1H OCEAN,0.23843416370106763,1.7772435897435896,0.5626690712353472,True,False,False,False,False,12.779875885354993
-118.36,34.06,52.0,2130.0,455.0,921.0,395.0,2.9605,500001.0,<1H OCEAN,0.2136150234741784,2.331645569620253,0.42888165038002174,True,False,False,False,False,13.122367377396328
-118.37,34.06,52.0,843.0,160.0,333.0,151.0,4.5192,446000.0,<1H OCEAN,0.18979833926453143,2.205298013245033,0.45345345345345345,True,False,False,False,False,13.008076473152153
-118.37,34.06,52.0,1608.0,289.0,630.0,252.0,5.5596,500001.0,<1H OCEAN,0.17972636815920398,2.5,0.4,True,False,False,False,False,13.122367377396328
-118.38,34.06,28.0,2522.0,616.0,991.0,574.0,3.1475,362500.0,<1H OCEAN,0.24425059476605868,1.7264808362369337,0.579212916246216,True,False,False,False,False,12.80078251189375
-118.38,34.06,29.0,3946.0,1008.0,1676.0,876.0,2.7824,450000.0,<1H OCEAN,0.2554485554992397,1.91324200913242,0.522673031026253,True,False,False,False,False,13.017005083966255
-118.38,34.06,31.0,4345.0,1158.0,1987.0,1070.0,2.8233,310000.0,<1H OCEAN,0.2665132336018412,1.8570093457943926,0.5385002516356316,True,False,False,False,False,12.644330802262578
-118.38,34.06,25.0,2558.0,661.0,1183.0,636.0,3.5556,500000.0,<1H OCEAN,0.25840500390930415,1.860062893081761,0.5376162299239222,True,False,False,False,False,13.122365377402328
-118.37,34.05,35.0,2457.0,552.0,1159.0,523.0,3.0862,345300.0,<1H OCEAN,0.22466422466422467,2.216061185468451,0.451251078515962,True,False,False,False,False,12.752171779406325
-118.37,34.04,52.0,1197.0,231.0,671.0,219.0,3.825,278500.0,<1H OCEAN,0.19298245614035087,3.0639269406392695,0.3263785394932936,True,False,False,False,False,12.537176929007302
-118.37,34.05,48.0,1266.0,234.0,539.0,222.0,4.005,275000.0,<1H OCEAN,0.1848341232227488,2.4279279279279278,0.41187384044526903,True,False,False,False,False,12.524530013005734
-118.37,34.05,41.0,2369.0,544.0,1252.0,522.0,2.9883,296100.0,<1H OCEAN,0.22963275643731532,2.3984674329501914,0.4169329073482428,True,False,False,False,False,12.5984558913214
-118.37,34.06,52.0,2239.0,423.0,832.0,411.0,5.0858,470000.0,<1H OCEAN,0.18892362661902634,2.024330900243309,0.49399038461538464,True,False,False,False,False,13.060490101343552
-118.37,34.05,52.0,2346.0,437.0,1121.0,400.0,4.0583,444300.0,<1H OCEAN,0.18627450980392157,2.8025,0.3568242640499554,True,False,False,False,False,13.004257539652954
-118.37,34.05,52.0,1563.0,306.0,776.0,308.0,3.625,440900.0,<1H OCEAN,0.19577735124760076,2.5194805194805197,0.39690721649484534,True,False,False,False,False,12.996575639431459
-118.37,34.06,52.0,2402.0,506.0,878.0,464.0,4.0217,500001.0,<1H OCEAN,0.21065778517901748,1.8922413793103448,0.5284738041002278,True,False,False,False,False,13.122367377396328
-118.36,34.05,48.0,1825.0,404.0,728.0,363.0,3.3824,322600.0,<1H OCEAN,0.22136986301369863,2.005509641873278,0.49862637362637363,True,False,False,False,False,12.684171544482453
-118.36,34.05,47.0,1424.0,300.0,632.0,278.0,4.0625,295200.0,<1H OCEAN,0.21067415730337077,2.273381294964029,0.439873417721519,True,False,False,False,False,12.595411759236592
-118.36,34.05,48.0,1835.0,380.0,956.0,370.0,3.2813,243600.0,<1H OCEAN,0.20708446866485014,2.5837837837837836,0.38702928870292885,True,False,False,False,False,12.403286919899765
-118.36,34.04,49.0,995.0,184.0,462.0,194.0,2.7917,242000.0,<1H OCEAN,0.1849246231155779,2.381443298969072,0.4199134199134199,True,False,False,False,False,12.396697137361691
-118.36,34.05,45.0,1879.0,395.0,946.0,409.0,3.3333,254700.0,<1H OCEAN,0.21021820117083556,2.312958435207824,0.4323467230443975,True,False,False,False,False,12.447845587147512
-118.36,34.05,50.0,3518.0,812.0,1724.0,758.0,3.0833,338100.0,<1H OCEAN,0.23081296191017622,2.2744063324538257,0.4396751740139211,True,False,False,False,False,12.731099946396425
-118.38,34.05,52.0,2053.0,480.0,900.0,417.0,3.0707,417900.0,<1H OCEAN,0.23380418899171942,2.158273381294964,0.4633333333333333,True,False,False,False,False,12.94299984135011
-118.39,34.05,47.0,1621.0,314.0,724.0,311.0,5.7509,474100.0,<1H OCEAN,0.19370758790869833,2.327974276527331,0.42955801104972374,True,False,False,False,False,13.069175658147635
-118.38,34.05,52.0,1004.0,231.0,590.0,226.0,4.2404,351000.0,<1H OCEAN,0.2300796812749004,2.6106194690265485,0.38305084745762713,True,False,False,False,False,12.768544351446794
-118.38,34.05,52.0,1241.0,210.0,526.0,214.0,4.4191,334100.0,<1H OCEAN,0.16921837228041903,2.457943925233645,0.4068441064638783,True,False,False,False,False,12.719198621456203
-118.38,34.05,49.0,702.0,0.0,458.0,187.0,4.8958,333600.0,<1H OCEAN,0.0,2.449197860962567,0.40829694323144106,True,False,False,False,False,12.717700947064154
-118.38,34.05,40.0,2352.0,598.0,1133.0,563.0,3.238,287500.0,<1H OCEAN,0.2542517006802721,2.0124333925399647,0.4969108561341571,True,False,False,False,False,12.568981617474362
-118.38,34.05,35.0,3517.0,879.0,1632.0,784.0,3.0956,500001.0,<1H OCEAN,0.2499289166903611,2.0816326530612246,0.4803921568627451,True,False,False,False,False,13.122367377396328
-118.35,34.05,47.0,2815.0,679.0,1533.0,594.0,2.5806,234100.0,<1H OCEAN,0.24120781527531082,2.580808080808081,0.38747553816046965,True,False,False,False,False,12.363507925148648
-118.35,34.05,44.0,1856.0,493.0,1374.0,469.0,2.0984,158000.0,<1H OCEAN,0.265625,2.929637526652452,0.3413391557496361,True,False,False,False,False,11.970356641102999
-118.36,34.05,42.0,1372.0,0.0,674.0,271.0,2.8793,202100.0,<1H OCEAN,0.0,2.4870848708487086,0.4020771513353116,True,False,False,False,False,12.216522851424992
-118.36,34.05,45.0,2283.0,0.0,1093.0,475.0,2.5658,252000.0,<1H OCEAN,0.0,2.3010526315789472,0.434583714547118,True,False,False,False,False,12.437188334739655
-118.35,34.05,46.0,2149.0,451.0,905.0,443.0,2.8841,290800.0,<1H OCEAN,0.20986505351326198,2.0428893905191874,0.4895027624309392,True,False,False,False,False,12.580394463425135
-118.34,34.05,50.0,2009.0,419.0,1130.0,402.0,3.1944,213500.0,<1H OCEAN,0.20856147336983574,2.810945273631841,0.35575221238938054,True,False,False,False,False,12.271396795480596
-118.34,34.05,39.0,975.0,292.0,723.0,285.0,2.2725,140600.0,<1H OCEAN,0.2994871794871795,2.536842105263158,0.3941908713692946,True,False,False,False,False,11.853681370708943
-118.35,34.05,52.0,1971.0,414.0,1065.0,409.0,3.6435,195800.0,<1H OCEAN,0.2100456621004566,2.6039119804400976,0.38403755868544603,True,False,False,False,False,12.184854116317803
-118.34,34.05,52.0,2194.0,504.0,997.0,438.0,2.6654,259400.0,<1H OCEAN,0.22971741112123975,2.276255707762557,0.43931795386158473,True,False,False,False,False,12.466130405907165
-118.32,34.04,39.0,2965.0,812.0,2638.0,794.0,2.532,172700.0,<1H OCEAN,0.27386172006745363,3.322418136020151,0.3009855951478393,True,False,False,False,False,12.059317054505962
-118.32,34.04,39.0,1294.0,330.0,1140.0,313.0,2.2554,165000.0,<1H OCEAN,0.2550231839258114,3.642172523961661,0.27456140350877195,True,False,False,False,False,12.013706813470414
-118.32,34.04,48.0,1184.0,328.0,953.0,311.0,2.3526,156300.0,<1H OCEAN,0.27702702702702703,3.0643086816720255,0.32633788037775446,True,False,False,False,False,11.959538914341756
-118.33,34.04,31.0,1090.0,251.0,955.0,239.0,2.913,192500.0,<1H OCEAN,0.23027522935779818,3.99581589958159,0.25026178010471206,True,False,False,False,False,12.167856627501678
-118.33,34.05,46.0,3015.0,795.0,2300.0,725.0,2.0706,268500.0,<1H OCEAN,0.263681592039801,3.1724137931034484,0.31521739130434784,True,False,False,False,False,12.500609917318906
-118.33,34.04,52.0,2545.0,401.0,1004.0,372.0,3.6373,420000.0,<1H OCEAN,0.1575638506876228,2.6989247311827955,0.3705179282868526,True,False,False,False,False,12.948012371209098
